p_id,ps_id,exp_id,trial,t_id,N_T,d_feature,rt,response,error
1 2c,7,2,344,right,31,orange triangle,0.696,1,0
1 2c,7,2,224,left,31,orange triangle,0.703,0,0
1 2c,7,2,390,left,31,orange triangle,0.449,0,0
1 2c,7,2,108,right,31,orange triangle,0.822,1,0
1 2c,7,2,284,left,0,yellow circle,0.599,0,0
1 2c,7,2,510,left,0,yellow circle,0.568,0,0
1 2c,7,2,177,left,0,yellow circle,0.553,0,0
1 2c,7,2,573,right,0,yellow circle,0.557,1,0
1 2c,7,2,635,right,0,yellow circle,0.382,1,0
1 2c,7,2,581,left,0,yellow circle,0.392,0,0
1 2c,7,2,114,left,1,yellow circle,0.459,0,0
1 2c,7,2,132,left,1,yellow circle,0.596,0,0
1 2c,7,2,49,left,1,yellow circle,0.853,0,0
1 2c,7,2,277,right,1,yellow circle,0.641,1,0
1 2c,7,2,421,left,1,yellow circle,0.391,0,0
1 2c,7,2,347,right,1,yellow circle,0.44,1,0
1 2c,7,2,338,left,4,yellow circle,0.994,0,0
1 2c,7,2,526,right,4,yellow circle,0.515,1,0
1 2c,7,2,459,right,4,yellow circle,0.698,1,0
1 2c,7,2,566,right,4,yellow circle,0.581,1,0
1 2c,7,2,255,left,4,yellow circle,0.547,0,0
1 2c,7,2,567,left,4,yellow circle,0.605,0,0
1 2c,7,2,524,left,9,yellow circle,0.416,0,0
1 2c,7,2,281,left,9,yellow circle,1.343,0,0
1 2c,7,2,378,left,9,yellow circle,0.558,0,0
1 2c,7,2,585,right,9,yellow circle,0.652,1,0
1 2c,7,2,612,right,9,yellow circle,0.562,1,0
1 2c,7,2,471,right,9,yellow circle,0.505,1,0
1 2c,7,2,638,right,19,yellow circle,0.668,1,0
1 2c,7,2,450,left,19,yellow circle,0.574,0,0
1 2c,7,2,530,left,19,yellow circle,0.578,0,0
1 2c,7,2,22,left,19,yellow circle,0.5,0,0
1 2c,7,2,541,left,19,yellow circle,0.528,0,0
1 2c,7,2,105,right,19,yellow circle,0.493,1,0
1 2c,7,2,381,left,31,yellow circle,0.49,0,0
1 2c,7,2,42,left,31,yellow circle,0.826,0,0
1 2c,7,2,59,right,31,yellow circle,0.546,1,0
1 2c,7,2,505,right,31,yellow circle,0.949,1,0
1 2c,7,2,595,right,31,yellow circle,0.61,1,0
1 2c,7,2,626,right,31,yellow circle,0.486,1,0
1 3a,16,3,81,right,0,blue,0.468,1,0
1 3a,16,3,580,left,0,blue,0.444,0,0
1 3a,16,3,24,right,0,blue,0.542,1,0
1 3a,16,3,289,right,0,blue,0.397,1,0
1 3a,16,3,385,left,0,blue,0.649,0,0
1 3a,16,3,561,right,0,blue,0.886,1,0
1 3a,16,3,585,right,1,blue,0.571,1,0
1 3a,16,3,245,left,1,blue,0.466,0,0
1 3a,16,3,85,right,1,blue,0.496,1,0
1 3a,16,3,283,right,1,blue,0.383,1,0
1 3a,16,3,520,left,1,blue,0.427,0,0
1 3a,16,3,263,left,1,blue,0.376,0,0
1 3a,16,3,80,left,4,blue,0.654,0,0
1 3a,16,3,213,left,4,blue,0.384,0,0
1 3a,16,3,172,left,4,blue,0.417,0,0
1 3a,16,3,353,left,4,blue,0.768,0,0
1 3a,16,3,367,right,4,blue,0.735,1,0
1 3a,16,3,514,left,4,blue,0.468,0,0
1 3a,16,3,340,left,9,blue,0.466,0,0
1 3a,16,3,51,left,9,blue,0.614,0,0
1 3a,16,3,460,left,9,blue,0.404,0,0
1 3a,16,3,159,right,9,blue,0.591,1,0
1 3a,16,3,185,left,9,blue,0.529,0,0
1 3a,16,3,559,left,9,blue,0.492,0,0
1 3a,16,3,15,right,19,blue,0.51,1,0
1 3a,16,3,430,left,19,blue,0.917,0,0
1 3a,16,3,259,left,19,blue,0.505,0,0
1 3a,16,3,171,right,19,blue,0.582,1,0
1 3a,16,3,231,right,19,blue,0.574,1,0
1 3a,16,3,114,left,19,blue,0.451,0,0
1 3a,16,3,197,right,31,blue,0.5,1,0
1 3a,16,3,394,right,31,blue,0.419,1,0
1 3a,16,3,45,right,31,blue,0.508,1,0
1 3a,16,3,466,right,31,blue,0.515,1,0
1 3a,16,3,628,right,31,blue,0.465,1,0
1 3a,16,3,500,right,31,blue,0.527,1,0
1 3a,16,3,139,right,0,orange,0.674,1,0
1 3a,16,3,336,left,0,orange,0.381,0,0
1 3a,16,3,141,left,0,orange,0.677,0,0
1 3a,16,3,91,right,0,orange,0.438,1,0
1 3a,16,3,188,left,0,orange,0.524,0,0
1 3a,16,3,9,left,0,orange,0.501,0,0
1 3a,16,3,69,left,1,orange,0.508,0,0
1 3a,16,3,68,right,1,orange,0.512,1,0
1 3a,16,3,592,left,1,orange,0.406,0,0
1 3a,16,3,440,left,1,orange,0.4,0,0
1 3a,16,3,248,right,1,orange,0.63,1,0
1 3a,16,3,42,left,1,orange,0.432,0,0
1 3a,16,3,361,right,4,orange,0.767,1,0
1 3a,16,3,555,right,4,orange,0.54,1,0
1 3a,16,3,532,left,4,orange,0.797,0,0
1 3a,16,3,483,left,4,orange,0.406,0,0
1 3a,16,3,330,right,4,orange,0.57,1,0
1 3a,16,3,551,right,4,orange,0.802,1,0
1 3a,16,3,38,right,9,orange,0.565,1,0
1 3a,16,3,388,right,9,orange,0.461,1,0
1 3a,16,3,322,left,9,orange,0.622,0,0
1 3a,16,3,627,left,9,orange,0.547,0,0
1 3a,16,3,594,left,9,orange,0.825,0,0
1 3a,16,3,380,left,9,orange,0.767,0,0
1 3a,16,3,535,right,19,orange,0.744,1,0
1 3a,16,3,481,left,19,orange,0.91,0,0
1 3a,16,3,496,right,19,orange,0.561,1,0
1 3a,16,3,563,left,19,orange,0.51,0,0
1 3a,16,3,55,right,19,orange,0.491,1,0
1 3a,16,3,94,right,19,orange,0.984,1,0
1 3a,16,3,125,left,31,orange,0.471,0,0
1 3a,16,3,99,right,31,orange,0.548,1,0
1 3a,16,3,349,right,31,orange,0.405,1,0
1 3a,16,3,352,right,31,orange,0.683,1,0
1 3a,16,3,153,left,31,orange,0.481,0,0
1 3a,16,3,178,right,31,orange,0.734,1,0
1 3a,16,3,490,left,0,yellow,0.344,0,0
1 3a,16,3,616,right,0,yellow,0.416,1,0
1 3a,16,3,31,left,0,yellow,0.408,0,0
1 3a,16,3,600,left,0,yellow,0.442,0,0
1 3a,16,3,471,right,0,yellow,0.518,1,0
1 3a,16,3,587,right,0,yellow,0.457,1,0
1 3a,16,3,6,right,1,yellow,0.417,1,0
1 3a,16,3,531,left,1,yellow,0.403,0,0
1 3a,16,3,518,right,1,yellow,0.506,1,0
1 3a,16,3,75,left,1,yellow,0.568,0,0
1 3a,16,3,29,right,1,yellow,0.407,1,0
1 3a,16,3,238,left,1,yellow,0.526,0,0
1 3a,16,3,134,right,4,yellow,0.536,1,0
1 3a,16,3,391,right,4,yellow,0.451,1,0
1 3a,16,3,179,left,4,yellow,0.545,0,0
1 3a,16,3,423,left,4,yellow,0.371,0,0
1 3a,16,3,365,left,4,yellow,0.404,0,0
1 3a,16,3,369,left,4,yellow,0.37,0,0
1 3a,16,3,323,left,9,yellow,0.4,0,0
1 3a,16,3,578,right,9,yellow,0.532,1,0
1 3a,16,3,246,right,9,yellow,0.699,1,0
1 3a,16,3,102,left,9,yellow,0.485,0,0
1 3a,16,3,357,left,9,yellow,0.4,0,0
1 3a,16,3,293,right,9,yellow,0.423,1,0
1 3a,16,3,1,right,19,yellow,0.655,1,0
1 3a,16,3,307,right,19,yellow,0.409,1,0
1 3a,16,3,473,right,19,yellow,0.421,1,0
1 3a,16,3,462,right,19,yellow,0.486,1,0
1 3a,16,3,314,right,19,yellow,0.469,1,0
1 3a,16,3,34,right,19,yellow,0.678,1,0
1 3a,16,3,53,right,31,yellow,0.716,1,0
1 3a,16,3,415,right,31,yellow,0.562,1,0
1 3a,16,3,122,left,31,yellow,0.523,0,0
1 3a,16,3,78,left,31,yellow,0.975,0,0
1 3a,16,3,373,right,31,yellow,0.523,1,0
1 3a,16,3,338,right,31,yellow,0.471,1,0
1 3b,7,3,495,right,0,circle,0.564,1,0
1 3b,7,3,328,left,0,circle,0.471,0,0
1 3b,7,3,334,left,0,circle,0.452,0,0
1 3b,7,3,92,right,0,circle,0.445,1,0
1 3b,7,3,227,left,0,circle,0.529,0,0
1 3b,7,3,168,right,0,circle,0.497,1,0
1 3b,7,3,200,left,1,circle,0.647,0,0
1 3b,7,3,594,left,1,circle,0.335,0,0
1 3b,7,3,80,right,1,circle,0.492,1,0
1 3b,7,3,565,right,1,circle,0.775,1,0
1 3b,7,3,84,right,1,circle,0.536,1,0
1 3b,7,3,626,left,1,circle,0.563,0,0
1 3b,7,3,44,right,4,circle,0.527,1,0
1 3b,7,3,4,left,4,circle,0.5,0,0
1 3b,7,3,617,right,4,circle,0.633,1,0
1 3b,7,3,416,right,4,circle,0.399,1,0
1 3b,7,3,297,left,4,circle,0.5,0,0
1 3b,7,3,493,right,4,circle,0.421,1,0
1 3b,7,3,319,left,9,circle,0.439,0,0
1 3b,7,3,310,left,9,circle,0.42,0,0
1 3b,7,3,469,left,9,circle,0.541,0,0
1 3b,7,3,116,left,9,circle,0.539,0,0
1 3b,7,3,230,left,9,circle,0.593,0,0
1 3b,7,3,593,right,9,circle,0.872,1,0
1 3b,7,3,265,left,19,circle,0.469,0,0
1 3b,7,3,568,left,19,circle,0.442,0,0
1 3b,7,3,189,left,19,circle,0.498,0,0
1 3b,7,3,71,left,19,circle,0.657,0,0
1 3b,7,3,488,left,19,circle,0.449,0,0
1 3b,7,3,269,left,19,circle,0.423,0,0
1 3b,7,3,263,right,31,circle,0.581,1,0
1 3b,7,3,607,left,31,circle,0.58,0,0
1 3b,7,3,111,left,31,circle,0.634,0,0
1 3b,7,3,425,left,31,circle,0.512,0,0
1 3b,7,3,289,left,31,circle,0.471,0,0
1 3b,7,3,114,right,31,circle,0.491,1,0
1 3b,7,3,338,left,0,diamond,0.432,0,0
1 3b,7,3,434,right,0,diamond,0.444,1,0
1 3b,7,3,611,right,0,diamond,0.511,1,0
1 3b,7,3,93,left,0,diamond,0.434,0,0
1 3b,7,3,73,left,0,diamond,0.406,0,0
1 3b,7,3,41,right,0,diamond,0.519,1,0
1 3b,7,3,427,left,1,diamond,0.469,0,0
1 3b,7,3,42,left,1,diamond,0.441,0,0
1 3b,7,3,505,right,1,diamond,0.501,1,0
1 3b,7,3,167,left,1,diamond,0.475,0,0
1 3b,7,3,173,right,1,diamond,0.442,1,0
1 3b,7,3,580,right,1,diamond,0.539,1,0
1 3b,7,3,393,right,4,diamond,1.07,1,0
1 3b,7,3,539,left,4,diamond,0.523,0,0
1 3b,7,3,299,right,4,diamond,1.298,1,0
1 3b,7,3,243,left,4,diamond,0.452,0,0
1 3b,7,3,102,left,4,diamond,0.457,0,0
1 3b,7,3,547,left,4,diamond,0.5,0,0
1 3b,7,3,549,left,9,diamond,0.605,0,0
1 3b,7,3,270,left,9,diamond,0.605,0,0
1 3b,7,3,430,right,9,diamond,0.455,1,0
1 3b,7,3,191,left,9,diamond,0.595,0,0
1 3b,7,3,267,left,9,diamond,0.574,0,0
1 3b,7,3,260,right,9,diamond,0.524,1,0
1 3b,7,3,21,right,19,diamond,0.507,1,0
1 3b,7,3,128,right,19,diamond,0.786,1,0
1 3b,7,3,76,right,19,diamond,0.464,1,0
1 3b,7,3,552,left,19,diamond,0.606,0,0
1 3b,7,3,591,right,19,diamond,0.842,1,0
1 3b,7,3,79,right,19,diamond,0.484,1,0
1 3b,7,3,356,left,31,diamond,0.601,0,0
1 3b,7,3,411,right,31,diamond,0.509,1,0
1 3b,7,3,629,left,31,diamond,0.922,0,0
1 3b,7,3,278,left,31,diamond,0.496,0,0
1 3b,7,3,139,left,31,diamond,0.773,0,0
1 3b,7,3,550,left,31,diamond,0.582,0,0
1 3b,7,3,41,right,0,semicircle,0.519,1,0
1 3b,7,3,168,right,0,semicircle,0.497,1,0
1 3b,7,3,178,right,0,semicircle,0.503,1,0
1 3b,7,3,582,right,0,semicircle,0.523,1,0
1 3b,7,3,623,left,0,semicircle,0.578,0,0
1 3b,7,3,222,right,0,semicircle,0.568,1,0
1 3b,7,3,536,right,1,semicircle,0.627,1,0
1 3b,7,3,30,right,1,semicircle,0.524,1,0
1 3b,7,3,333,left,1,semicircle,0.46,0,0
1 3b,7,3,322,left,1,semicircle,0.403,0,0
1 3b,7,3,579,right,1,semicircle,0.467,1,0
1 3b,7,3,456,right,1,semicircle,0.471,1,0
1 3b,7,3,443,right,4,semicircle,0.755,1,0
1 3b,7,3,158,left,4,semicircle,0.401,0,0
1 3b,7,3,610,left,4,semicircle,0.492,0,0
1 3b,7,3,18,right,4,semicircle,0.595,1,0
1 3b,7,3,496,right,4,semicircle,0.503,1,0
1 3b,7,3,262,left,4,semicircle,0.599,0,0
1 3b,7,3,124,right,9,semicircle,0.531,1,0
1 3b,7,3,16,right,9,semicircle,0.574,1,0
1 3b,7,3,600,right,9,semicircle,0.719,1,0
1 3b,7,3,618,left,9,semicircle,1.006,0,0
1 3b,7,3,371,right,9,semicircle,0.434,1,0
1 3b,7,3,347,right,9,semicircle,0.879,1,0
1 3b,7,3,34,right,19,semicircle,0.614,1,0
1 3b,7,3,595,left,19,semicircle,0.511,0,0
1 3b,7,3,250,left,19,semicircle,0.807,0,0
1 3b,7,3,253,right,19,semicircle,0.91,1,0
1 3b,7,3,27,right,19,semicircle,1.279,1,0
1 3b,7,3,490,left,19,semicircle,0.606,0,0
1 3b,7,3,292,left,31,semicircle,0.783,0,0
1 3b,7,3,210,left,31,semicircle,0.536,0,0
1 3b,7,3,122,left,31,semicircle,1.041,0,0
1 3b,7,3,190,left,31,semicircle,1.406,0,0
1 3b,7,3,131,left,31,semicircle,0.499,0,0
1 3b,7,3,306,left,31,semicircle,0.871,0,0
1 4a,19,4,481,right,0,blue circle,0.574,1,0
1 4a,19,4,251,right,0,blue circle,0.49,1,0
1 4a,19,4,562,left,0,blue circle,0.966,0,0
1 4a,19,4,260,right,0,blue circle,0.553,1,0
1 4a,19,4,302,left,0,blue circle,0.497,0,0
1 4a,19,4,589,right,0,blue circle,0.527,1,0
1 4a,19,4,108,left,1,blue circle,0.607,0,0
1 4a,19,4,252,right,1,blue circle,0.608,1,0
1 4a,19,4,52,left,1,blue circle,0.414,0,0
1 4a,19,4,640,right,1,blue circle,0.601,1,0
1 4a,19,4,629,left,1,blue circle,0.613,0,0
1 4a,19,4,566,right,1,blue circle,0.623,1,0
1 4a,19,4,439,left,4,blue circle,0.569,0,0
1 4a,19,4,339,right,4,blue circle,0.509,1,0
1 4a,19,4,386,left,4,blue circle,0.708,0,0
1 4a,19,4,491,left,4,blue circle,0.481,0,0
1 4a,19,4,351,right,4,blue circle,0.642,1,0
1 4a,19,4,76,right,4,blue circle,0.525,1,0
1 4a,19,4,198,right,9,blue circle,0.481,1,0
1 4a,19,4,555,left,9,blue circle,0.47,0,0
1 4a,19,4,158,left,9,blue circle,0.806,0,0
1 4a,19,4,147,right,9,blue circle,0.758,1,0
1 4a,19,4,231,left,9,blue circle,0.936,0,0
1 4a,19,4,477,left,9,blue circle,0.505,0,0
1 4a,19,4,167,right,19,blue circle,0.653,1,0
1 4a,19,4,327,right,19,blue circle,0.668,1,0
1 4a,19,4,178,right,19,blue circle,0.469,1,0
1 4a,19,4,140,right,19,blue circle,0.573,1,0
1 4a,19,4,96,left,19,blue circle,0.572,0,0
1 4a,19,4,612,left,19,blue circle,0.511,0,0
1 4a,19,4,104,right,31,blue circle,0.573,1,0
1 4a,19,4,467,left,31,blue circle,0.523,0,0
1 4a,19,4,601,right,31,blue circle,0.529,1,0
1 4a,19,4,584,right,31,blue circle,0.439,1,0
1 4a,19,4,156,right,31,blue circle,0.533,1,0
1 4a,19,4,554,left,31,blue circle,0.525,0,0
1 4a,19,4,249,right,0,orange diamond,0.468,1,0
1 4a,19,4,616,left,0,orange diamond,0.655,0,0
1 4a,19,4,173,left,0,orange diamond,0.44,0,0
1 4a,19,4,159,left,0,orange diamond,0.569,0,0
1 4a,19,4,2,left,0,orange diamond,0.42,0,0
1 4a,19,4,229,right,0,orange diamond,0.463,1,0
1 4a,19,4,383,left,1,orange diamond,0.634,0,0
1 4a,19,4,378,left,1,orange diamond,0.575,0,0
1 4a,19,4,519,left,1,orange diamond,0.964,0,0
1 4a,19,4,475,right,1,orange diamond,0.635,1,0
1 4a,19,4,513,right,1,orange diamond,0.811,1,0
1 4a,19,4,98,left,1,orange diamond,0.621,0,0
1 4a,19,4,420,right,4,orange diamond,0.472,1,0
1 4a,19,4,521,left,4,orange diamond,0.602,0,0
1 4a,19,4,23,left,4,orange diamond,0.52,0,0
1 4a,19,4,102,left,4,orange diamond,0.504,0,0
1 4a,19,4,29,left,4,orange diamond,0.483,0,0
1 4a,19,4,179,left,4,orange diamond,0.594,0,0
1 4a,19,4,45,right,9,orange diamond,0.729,1,0
1 4a,19,4,509,left,9,orange diamond,0.752,0,0
1 4a,19,4,592,left,9,orange diamond,0.552,0,0
1 4a,19,4,597,left,9,orange diamond,0.476,0,0
1 4a,19,4,638,left,9,orange diamond,0.526,0,0
1 4a,19,4,225,left,9,orange diamond,0.867,0,0
1 4a,19,4,154,right,19,orange diamond,0.622,1,0
1 4a,19,4,625,right,19,orange diamond,0.6,1,0
1 4a,19,4,268,right,19,orange diamond,0.456,1,0
1 4a,19,4,57,right,19,orange diamond,0.626,1,0
1 4a,19,4,267,right,19,orange diamond,0.755,1,0
1 4a,19,4,536,left,19,orange diamond,0.623,0,0
1 4a,19,4,205,left,31,orange diamond,0.648,0,0
1 4a,19,4,500,left,31,orange diamond,0.672,0,0
1 4a,19,4,622,left,31,orange diamond,0.519,0,0
1 4a,19,4,556,left,31,orange diamond,0.56,0,0
1 4a,19,4,380,right,31,orange diamond,0.637,1,0
1 4a,19,4,186,left,31,orange diamond,0.498,0,0
1 4a,19,4,2,left,0,yellow semicircle,0.42,0,0
1 4a,19,4,260,right,0,yellow semicircle,0.553,1,0
1 4a,19,4,368,left,0,yellow semicircle,0.594,0,0
1 4a,19,4,201,right,0,yellow semicircle,0.55,1,0
1 4a,19,4,460,right,0,yellow semicircle,0.5,1,0
1 4a,19,4,481,right,0,yellow semicircle,0.574,1,0
1 4a,19,4,73,left,1,yellow semicircle,0.453,0,0
1 4a,19,4,524,right,1,yellow semicircle,0.346,1,0
1 4a,19,4,257,left,1,yellow semicircle,0.654,0,0
1 4a,19,4,121,right,1,yellow semicircle,0.638,1,0
1 4a,19,4,429,right,1,yellow semicircle,0.54,1,0
1 4a,19,4,160,right,1,yellow semicircle,0.54,1,0
1 4a,19,4,508,right,4,yellow semicircle,0.553,1,0
1 4a,19,4,393,right,4,yellow semicircle,0.599,1,0
1 4a,19,4,594,right,4,yellow semicircle,0.492,1,0
1 4a,19,4,6,left,4,yellow semicircle,0.346,0,0
1 4a,19,4,273,right,4,yellow semicircle,0.775,1,0
1 4a,19,4,213,right,4,yellow semicircle,0.646,1,0
1 4a,19,4,510,left,9,yellow semicircle,0.575,0,0
1 4a,19,4,295,right,9,yellow semicircle,0.487,1,0
1 4a,19,4,97,left,9,yellow semicircle,0.466,0,0
1 4a,19,4,81,left,9,yellow semicircle,0.586,0,0
1 4a,19,4,227,left,9,yellow semicircle,0.75,0,0
1 4a,19,4,527,right,9,yellow semicircle,0.435,1,0
1 4a,19,4,150,right,19,yellow semicircle,1.051,1,0
1 4a,19,4,333,left,19,yellow semicircle,0.569,0,0
1 4a,19,4,534,left,19,yellow semicircle,0.354,0,0
1 4a,19,4,376,left,19,yellow semicircle,0.558,0,0
1 4a,19,4,207,left,19,yellow semicircle,0.558,0,0
1 4a,19,4,608,right,19,yellow semicircle,0.504,1,0
1 4a,19,4,294,left,31,yellow semicircle,0.465,0,0
1 4a,19,4,300,right,31,yellow semicircle,0.612,1,0
1 4a,19,4,59,right,31,yellow semicircle,0.693,1,0
1 4a,19,4,336,left,31,yellow semicircle,0.62,0,0
1 4a,19,4,549,left,31,yellow semicircle,0.447,0,0
1 4a,19,4,505,right,31,yellow semicircle,0.667,1,0
1 4b,14,4,59,left,0,blue semicircle,0.48,0,0
1 4b,14,4,90,left,0,blue semicircle,0.387,0,0
1 4b,14,4,25,left,0,blue semicircle,0.454,0,0
1 4b,14,4,250,right,0,blue semicircle,0.446,1,0
1 4b,14,4,34,left,0,blue semicircle,0.672,0,0
1 4b,14,4,500,left,0,blue semicircle,0.864,0,0
1 4b,14,4,612,left,1,blue semicircle,0.407,0,0
1 4b,14,4,475,left,1,blue semicircle,0.389,0,0
1 4b,14,4,328,left,1,blue semicircle,0.488,0,0
1 4b,14,4,306,left,1,blue semicircle,0.529,0,0
1 4b,14,4,32,right,1,blue semicircle,0.693,1,0
1 4b,14,4,489,left,1,blue semicircle,0.386,0,0
1 4b,14,4,107,left,4,blue semicircle,0.565,0,0
1 4b,14,4,363,right,4,blue semicircle,0.569,1,0
1 4b,14,4,528,right,4,blue semicircle,0.454,1,0
1 4b,14,4,70,right,4,blue semicircle,0.544,1,0
1 4b,14,4,309,right,4,blue semicircle,0.637,1,0
1 4b,14,4,109,left,4,blue semicircle,0.688,0,0
1 4b,14,4,265,left,9,blue semicircle,0.42,0,0
1 4b,14,4,351,left,9,blue semicircle,0.521,0,0
1 4b,14,4,329,right,9,blue semicircle,0.374,1,0
1 4b,14,4,99,left,9,blue semicircle,0.459,0,0
1 4b,14,4,427,left,9,blue semicircle,0.642,0,0
1 4b,14,4,448,left,9,blue semicircle,0.51,0,0
1 4b,14,4,122,left,19,blue semicircle,0.36,0,0
1 4b,14,4,221,right,19,blue semicircle,0.495,1,0
1 4b,14,4,87,left,19,blue semicircle,0.459,0,0
1 4b,14,4,116,left,19,blue semicircle,0.875,0,0
1 4b,14,4,558,left,19,blue semicircle,0.472,0,0
1 4b,14,4,239,left,19,blue semicircle,0.446,0,0
1 4b,14,4,457,right,31,blue semicircle,0.452,1,0
1 4b,14,4,135,left,31,blue semicircle,0.457,0,0
1 4b,14,4,562,left,31,blue semicircle,0.418,0,0
1 4b,14,4,367,left,31,blue semicircle,0.363,0,0
1 4b,14,4,357,left,31,blue semicircle,0.446,0,0
1 4b,14,4,425,left,31,blue semicircle,0.446,0,0
1 4b,14,4,164,right,0,orange circle,0.329,1,0
1 4b,14,4,25,left,0,orange circle,0.454,0,0
1 4b,14,4,94,left,0,orange circle,0.79,0,0
1 4b,14,4,441,right,0,orange circle,0.459,1,0
1 4b,14,4,509,right,0,orange circle,0.545,1,0
1 4b,14,4,313,left,0,orange circle,0.534,0,0
1 4b,14,4,591,left,1,orange circle,0.504,0,0
1 4b,14,4,67,right,1,orange circle,0.414,1,0
1 4b,14,4,488,left,1,orange circle,0.401,0,0
1 4b,14,4,480,left,1,orange circle,0.475,0,0
1 4b,14,4,519,right,1,orange circle,0.491,1,0
1 4b,14,4,40,left,1,orange circle,0.469,0,0
1 4b,14,4,42,right,4,orange circle,0.579,1,0
1 4b,14,4,492,left,4,orange circle,0.507,0,0
1 4b,14,4,30,right,4,orange circle,0.554,1,0
1 4b,14,4,370,right,4,orange circle,0.406,1,0
1 4b,14,4,460,right,4,orange circle,0.503,1,0
1 4b,14,4,491,left,4,orange circle,0.468,0,0
1 4b,14,4,391,left,9,orange circle,0.529,0,0
1 4b,14,4,55,left,9,orange circle,0.92,0,0
1 4b,14,4,143,left,9,orange circle,0.688,0,0
1 4b,14,4,272,right,9,orange circle,0.601,1,0
1 4b,14,4,320,right,9,orange circle,0.493,1,0
1 4b,14,4,217,left,9,orange circle,0.454,0,0
1 4b,14,4,61,right,19,orange circle,0.384,1,0
1 4b,14,4,95,left,19,orange circle,0.644,0,0
1 4b,14,4,469,right,19,orange circle,0.452,1,0
1 4b,14,4,148,right,19,orange circle,0.619,1,0
1 4b,14,4,582,left,19,orange circle,0.476,0,0
1 4b,14,4,278,left,19,orange circle,0.377,0,0
1 4b,14,4,638,right,31,orange circle,1.486,1,0
1 4b,14,4,436,left,31,orange circle,0.465,0,0
1 4b,14,4,97,left,31,orange circle,0.478,0,0
1 4b,14,4,547,right,31,orange circle,0.457,1,0
1 4b,14,4,364,left,31,orange circle,0.506,0,0
1 4b,14,4,559,right,31,orange circle,0.847,1,0
1 4b,14,4,403,right,0,yellow diamond,0.391,1,0
1 4b,14,4,90,left,0,yellow diamond,0.387,0,0
1 4b,14,4,216,right,0,yellow diamond,0.389,1,0
1 4b,14,4,623,left,0,yellow diamond,0.512,0,0
1 4b,14,4,287,right,0,yellow diamond,0.516,1,0
1 4b,14,4,85,left,0,yellow diamond,0.521,0,0
1 4b,14,4,167,left,1,yellow diamond,0.384,0,0
1 4b,14,4,402,right,1,yellow diamond,0.482,1,0
1 4b,14,4,346,left,1,yellow diamond,0.376,0,0
1 4b,14,4,341,right,1,yellow diamond,0.526,1,0
1 4b,14,4,204,right,1,yellow diamond,0.467,1,0
1 4b,14,4,578,right,1,yellow diamond,0.871,1,0
1 4b,14,4,567,right,4,yellow diamond,0.652,1,0
1 4b,14,4,385,right,4,yellow diamond,0.625,1,0
1 4b,14,4,350,right,4,yellow diamond,0.744,1,0
1 4b,14,4,246,left,4,yellow diamond,0.461,0,0
1 4b,14,4,571,right,4,yellow diamond,0.46,1,0
1 4b,14,4,170,left,4,yellow diamond,0.383,0,0
1 4b,14,4,531,left,9,yellow diamond,0.366,0,0
1 4b,14,4,349,right,9,yellow diamond,0.732,1,0
1 4b,14,4,586,left,9,yellow diamond,0.358,0,0
1 4b,14,4,298,left,9,yellow diamond,0.776,0,0
1 4b,14,4,110,left,9,yellow diamond,0.504,0,0
1 4b,14,4,19,right,9,yellow diamond,0.463,1,0
1 4b,14,4,10,right,19,yellow diamond,0.432,1,0
1 4b,14,4,587,left,19,yellow diamond,0.498,0,0
1 4b,14,4,609,right,19,yellow diamond,0.439,1,0
1 4b,14,4,147,left,19,yellow diamond,0.4,0,0
1 4b,14,4,599,left,19,yellow diamond,1.016,0,0
1 4b,14,4,358,left,19,yellow diamond,0.371,0,0
1 4b,14,4,282,left,31,yellow diamond,0.476,0,0
1 4b,14,4,158,right,31,yellow diamond,0.445,1,0
1 4b,14,4,439,right,31,yellow diamond,0.373,1,0
1 4b,14,4,569,left,31,yellow diamond,0.545,0,0
1 4b,14,4,58,left,31,yellow diamond,0.476,0,0
1 4b,14,4,155,left,31,yellow diamond,0.362,0,0
1 4c,19,4,340,left,0,blue diamond,0.331,0,0
1 4c,19,4,605,left,0,blue diamond,0.403,0,0
1 4c,19,4,42,right,0,blue diamond,0.478,1,0
1 4c,19,4,550,left,0,blue diamond,0.361,0,0
1 4c,19,4,182,left,0,blue diamond,0.447,0,0
1 4c,19,4,439,left,0,blue diamond,0.512,0,0
1 4c,19,4,385,right,1,blue diamond,0.46,1,0
1 4c,19,4,97,right,1,blue diamond,0.342,1,0
1 4c,19,4,565,left,1,blue diamond,0.544,0,0
1 4c,19,4,24,left,1,blue diamond,0.406,0,0
1 4c,19,4,19,left,1,blue diamond,0.388,0,0
1 4c,19,4,175,left,1,blue diamond,0.486,0,0
1 4c,19,4,271,right,4,blue diamond,0.34,1,0
1 4c,19,4,221,left,4,blue diamond,0.351,0,0
1 4c,19,4,70,right,4,blue diamond,0.424,1,0
1 4c,19,4,227,left,4,blue diamond,0.413,0,0
1 4c,19,4,477,left,4,blue diamond,0.485,0,0
1 4c,19,4,561,left,4,blue diamond,0.8,0,0
1 4c,19,4,88,left,9,blue diamond,0.432,0,0
1 4c,19,4,415,left,9,blue diamond,0.448,0,0
1 4c,19,4,522,right,9,blue diamond,0.437,1,0
1 4c,19,4,341,right,9,blue diamond,0.427,1,0
1 4c,19,4,18,left,9,blue diamond,0.515,0,0
1 4c,19,4,410,right,9,blue diamond,0.36,1,0
