ImageFile,targ_side,correctAnswer,n,image.started_raw,image.stopped_raw,key_resp_4.corr_mean,key_resp_4.corr_raw,key_resp_4.corr_std,key_resp_4.keys_raw,key_resp_4.rt_mean,key_resp_4.rt_raw,key_resp_4.rt_std,key_resp_4.started_raw,key_resp_4.stopped_raw,key_resp_7.keys_raw,key_resp_7.rt_mean,key_resp_7.rt_raw,key_resp_7.rt_std,key_resp_7.started_raw,key_resp_7.stopped_raw,text_4.started_raw,text_4.stopped_raw,order
images/exp2c_trial_11_colour3_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,404.0
images/exp2c_trial_12_colour3_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,316.0
images/exp2c_trial_13_colour3_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,237.0
images/exp2c_trial_14_colour3_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,449.0
images/exp2c_trial_15_colour1_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,144.0
images/exp2c_trial_16_colour1_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,208.0
images/exp2c_trial_17_colour1_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,223.0
images/exp2c_trial_18_colour1_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,273.0
images/exp2c_trial_19_colour1_distractors31_l.png,l,1,1.0,'26.384237',,1.0,1.0,0.0,'1',0.6882621049880981,0.6882621049880981,0.0,'26.384237',,,,,,,,,,15.0
images/exp2c_trial_20_colour2_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,192.0
images/exp2c_trial_21_colour2_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,297.0
images/exp2c_trial_22_colour2_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,103.0
images/exp2c_trial_23_colour2_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,428.0
images/exp2c_trial_24_colour2_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,266.0
images/exp2c_trial_25_colour3_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,145.0
images/exp2c_trial_26_colour3_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,399.0
images/exp2c_trial_27_colour3_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,280.0
images/exp2c_trial_28_colour3_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,365.0
images/exp2c_trial_29_colour3_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,257.0
images/exp2c_trial_30_colour0_distractors0_r.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,232.0
images/exp2c_trial_31_colour0_distractors0_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,184.0
images/exp2c_trial_32_colour1_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,233.0
images/exp2c_trial_33_colour1_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,443.0
images/exp2c_trial_34_colour1_distractors9_r.png,r,2,1.0,'18.96034',,1.0,1.0,0.0,'2',0.6724784970283508,0.6724784970283508,0.0,'18.96034',,,,,,,,,,7.0
images/exp2c_trial_35_colour1_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,261.0
images/exp2c_trial_36_colour1_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,25.0
images/exp2c_trial_37_colour2_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,42.0
images/exp2c_trial_38_colour2_distractors4_r.png,r,2,1.0,'17.992807',,1.0,1.0,0.0,'2',0.8475118279457092,0.8475118279457092,0.0,'17.992807',,,,,,,,,,6.0
images/exp2c_trial_39_colour2_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,355.0
images/exp2c_trial_40_colour2_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,244.0
images/exp2c_trial_41_colour2_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,429.0
images/exp2c_trial_42_colour3_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,87.0
images/exp2c_trial_43_colour3_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,61.0
images/exp2c_trial_44_colour3_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,371.0
images/exp2c_trial_45_colour3_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,276.0
images/exp2c_trial_46_colour3_distractors31_r.png,r,2,1.0,'23.815222',,1.0,1.0,0.0,'2',0.8651437163352966,0.8651437163352966,0.0,'23.815222',,,,,,,,,,12.0
images/exp2c_trial_47_colour1_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,236.0
images/exp2c_trial_48_colour1_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,179.0
images/exp2c_trial_49_colour1_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,252.0
images/exp2c_trial_50_colour1_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,407.0
images/exp2c_trial_51_colour1_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,367.0
images/exp2c_trial_52_colour2_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,275.0
images/exp2c_trial_53_colour2_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,352.0
images/exp2c_trial_54_colour2_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,35.0
images/exp2c_trial_55_colour2_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,274.0
images/exp2c_trial_56_colour2_distractors31_l.png,l,1,1.0,'13.121137',,1.0,1.0,0.0,'1',0.8634384870529175,0.8634384870529175,0.0,'13.121137',,,,,,,,,,1.0
images/exp2c_trial_57_colour3_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,332.0
images/exp2c_trial_58_colour3_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,142.0
images/exp2c_trial_59_colour3_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,130.0
images/exp2c_trial_60_colour3_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,85.0
images/exp2c_trial_61_colour3_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,104.0
images/exp2c_trial_62_colour0_distractors0_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,415.0
images/exp2c_trial_63_colour0_distractors0_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,339.0
images/exp2c_trial_64_colour1_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,99.0
images/exp2c_trial_65_colour1_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,340.0
images/exp2c_trial_66_colour1_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,253.0
images/exp2c_trial_67_colour1_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,125.0
images/exp2c_trial_68_colour1_distractors31_r.png,r,2,1.0,'17.175158',,1.0,1.0,0.0,'2',0.6972383260726929,0.6972383260726929,0.0,'17.175158',,,,,,,,,,5.0
images/exp2c_trial_69_colour2_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,338.0
images/exp2c_trial_70_colour2_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,475.0
images/exp2c_trial_71_colour2_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,194.0
images/exp2c_trial_72_colour2_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,154.0
images/exp2c_trial_73_colour2_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,312.0
images/exp2c_trial_74_colour3_distractors1_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,216.0
images/exp2c_trial_75_colour3_distractors4_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,95.0
images/exp2c_trial_76_colour3_distractors9_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,347.0
images/exp2c_trial_77_colour3_distractors19_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,362.0
images/exp2c_trial_78_colour3_distractors31_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,156.0
images/exp2c_trial_79_colour1_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,323.0
images/exp2c_trial_80_colour1_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,455.0
images/exp2c_trial_81_colour1_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,430.0
images/exp2c_trial_82_colour1_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,160.0
images/exp2c_trial_83_colour1_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,283.0
images/exp2c_trial_84_colour2_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,291.0
images/exp2c_trial_85_colour2_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,64.0
images/exp2c_trial_86_colour2_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,329.0
images/exp2c_trial_87_colour2_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,28.0
images/exp2c_trial_88_colour2_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,435.0
images/exp2c_trial_89_colour3_distractors1_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,211.0
images/exp2c_trial_90_colour3_distractors4_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,422.0
images/exp2c_trial_91_colour3_distractors9_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,363.0
images/exp2c_trial_92_colour3_distractors19_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,66.0
images/exp2c_trial_93_colour3_distractors31_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,70.0
images/exp2c_trial_94_colour0_distractors0_r.png,r,2,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,384.0
images/exp2c_trial_95_colour0_distractors0_l.png,l,1,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,406.0

extraInfo
participant,2
session,001
date,2020_Oct_14_1430
expName,searchDisc2
psychopyVersion,2020.2.2
frameRate,59.90614432902178
